date,month,hour,minute,second,index,unknown1,unknown2,x,y
2,11,17,29,37,900,2,201525,57608.125,155748.625
2,11,17,31,27,900,2,201525,57608.125,155748.625
2,11,17,33,16,900,2,201525,57608.125,155748.625
2,11,17,35,6,900,2,201525,57608.125,155748.625
2,11,17,36,56,900,2,200521,57607.25,155747.546875
2,11,17,38,44,900,2,200521,56928.5,157949.328125
2,11,17,38,45,900,2,200521,56914.375,157963.453125
2,11,17,40,32,900,2,200521,55811.875,156197.34375
2,11,17,42,20,900,2,200521,54182.0,156134.484375
2,11,17,44,6,900,2,200521,52682.375,156163.78125
2,11,17,45,53,900,2,200521,50682.625,156187.46875
2,11,17,47,44,900,2,200521,49349.125,156324.375
2,11,17,49,26,900,2,200521,48921.875,156221.34375
2,11,17,51,8,900,2,200521,48091.625,156257.4375
2,11,17,52,52,900,2,200521,47084.375,155751.921875
2,11,17,54,36,900,2,200521,45890.875,155045.421875
2,11,17,56,22,900,2,200521,45125.125,154591.890625
2,11,17,58,8,900,2,200521,44437.0,154184.28125
2,11,18,0,0,900,2,200521,44337.5,154308.8125
2,11,18,1,44,900,2,200521,44011.5,154859.515625
2,11,18,3,36,900,2,200005,43678.375,155422.40625
2,11,18,5,24,900,2,200005,43627.5,155508.40625
2,11,18,7,11,900,2,200005,43209.25,156035.015625
2,11,18,8,56,900,2,200005,42750.625,156452.265625
2,11,18,10,44,900,2,200005,41907.25,157219.28125
2,11,18,12,25,900,2,200005,41138.0,157918.859375
2,11,18,14,10,900,2,200005,40478.0,158104.0625
2,11,18,15,54,900,2,200005,39537.375,158513.765625
2,11,18,17,31,900,2,200005,39545.125,158813.5
2,11,18,19,14,900,2,200005,39594.0,160753.109375
2,11,18,20,55,900,2,200005,39448.375,160984.734375
2,11,18,22,34,900,2,200005,39298.25,161797.65625
2,11,18,24,6,900,2,200005,39346.125,163106.46875
2,11,18,25,42,900,2,200005,38971.625,163498.796875
2,11,18,27,17,900,2,200005,37308.625,164854.0
2,11,18,28,49,900,2,200005,37358.875,166573.203125
2,11,18,30,21,900,2,200005,37055.5,167475.65625
2,11,18,32,4,900,2,200005,37055.5,167475.65625
2,11,18,33,25,900,2,201011,37055.25,167474.5625
2,11,18,34,49,900,2,201011,37055.25,167474.5625
2,11,18,36,18,900,2,201011,37031.75,166676.046875
2,11,18,37,43,900,2,201011,37342.375,166020.078125
2,11,18,39,6,900,2,201011,37885.375,163522.90625
2,11,18,39,6,900,2,201011,37885.375,163522.90625
2,11,18,40,35,900,2,201011,39329.75,162563.546875
2,11,18,41,57,900,2,201011,39281.25,161148.578125
2,11,18,43,16,900,2,201011,39250.75,159904.71875
2,11,18,44,40,900,2,201011,39216.625,158545.28125
2,11,18,46,3,900,2,201011,40286.125,157893.703125
2,11,18,47,25,900,2,201011,41208.25,157855.078125
2,11,18,48,36,900,2,201011,41637.5,157464.65625
2,11,18,49,57,900,2,201011,42347.625,156818.796875
2,11,18,51,13,900,2,201011,43131.625,156105.5
2,11,18,52,33,900,2,201011,43513.125,155701.8125
2,11,18,53,49,900,2,201011,43716.5,155357.8125
2,11,18,55,5,900,2,201524,44103.625,154703.75
2,11,18,56,20,900,2,201524,44205.625,154531.375
2,11,18,57,31,900,2,201524,44531.75,153980.6875
2,11,18,58,40,900,2,201524,44829.625,154061.34375
2,11,18,59,51,900,2,201524,45191.0,154275.375
2,11,19,1,5,900,2,201524,45638.75,154539.5625
2,11,19,2,13,900,2,201524,46065.125,155148.203125
2,11,19,3,20,900,2,201524,46595.25,155462.25
2,11,19,4,23,900,2,201524,47593.5,156053.265625
2,11,19,5,28,900,2,201524,48138.0,156255.078125
2,11,19,6,34,900,2,201524,48089.875,156257.46875
2,11,19,7,38,900,2,201524,48701.375,156187.640625
2,11,19,9,49,900,2,201524,49948.5,156204.125
2,11,19,10,56,900,2,201524,50888.0,156182.796875
2,11,19,11,57,900,2,201524,52088.0,156168.5625
2,11,19,13,1,900,2,201524,53571.875,156142.453125
2,11,19,14,3,900,2,201524,53851.75,156138.578125
2,11,19,15,4,900,2,201524,55071.5,156112.125
2,11,19,16,1,900,2,201524,55810.25,156146.65625
2,11,19,17,2,900,2,201524,55938.375,158007.796875
2,11,19,17,2,900,2,201524,55938.375,158007.796875
2,11,19,18,4,900,2,201524,56935.25,157942.625
2,11,19,19,0,900,2,201524,56988.625,157280.90625
2,11,19,19,59,900,2,201524,57513.375,156118.890625
2,11,19,20,57,900,2,201524,57608.125,155748.625
2,11,19,21,55,900,2,201524,57608.125,155748.625
2,11,19,22,49,900,2,201524,57608.125,155748.625
2,11,19,23,49,900,2,201524,57608.125,155748.625
2,11,19,24,46,900,2,201524,57608.125,155748.625
2,11,19,25,42,900,2,201524,57608.125,155748.625
2,11,19,26,35,900,2,201524,57608.125,155748.625
2,11,19,27,32,900,2,201524,57608.125,155748.625
2,11,19,28,26,900,2,201524,57608.125,155748.625
2,11,19,29,24,900,2,201524,57608.125,155748.625
2,11,19,30,20,900,2,201524,57608.125,155748.625
2,11,19,31,14,900,2,201524,57608.125,155748.625
2,11,19,32,10,900,2,201524,57608.125,155748.625
2,11,19,33,4,900,2,201524,57608.125,155748.625
2,11,19,33,59,900,2,201524,57608.125,155748.625
2,11,19,34,50,900,2,201524,57608.125,155748.625
2,11,19,35,41,900,2,201524,57608.125,155748.625
2,11,19,36,31,900,2,201524,57608.125,155748.625
2,11,19,37,22,900,2,201524,57608.125,155748.625
2,11,19,38,9,900,2,201524,57608.125,155748.625
2,11,19,38,59,900,2,201524,57608.125,155748.625
2,11,19,39,47,900,2,200521,57607.25,155747.546875
2,11,19,40,37,900,2,200521,57607.25,155747.546875
2,11,19,41,28,900,2,200521,57607.25,155747.546875
2,11,19,42,15,900,2,200521,57607.25,155747.546875
2,11,19,43,4,900,2,200521,57607.25,155747.546875
2,11,19,43,54,900,2,200521,57640.75,155728.671875
2,11,19,44,41,900,2,200521,57104.0,157017.15625
2,11,19,45,33,900,2,200521,56988.5,157270.703125
2,11,19,46,24,900,2,200521,56961.875,157900.90625
2,11,19,47,19,900,2,200521,55858.125,157416.453125
2,11,19,48,10,900,2,200521,55681.375,156087.8125
2,11,19,49,2,900,2,200521,53922.125,156137.609375
2,11,19,49,55,900,2,200521,53722.0,156140.3125
2,11,19,50,44,900,2,200521,52722.375,156163.015625
2,11,19,51,31,900,2,200521,52542.25,156165.359375
2,11,19,52,23,900,2,200521,52162.5,156168.234375
2,11,19,53,11,900,2,200521,50862.625,156183.640625
2,11,19,53,58,900,2,200521,49523.125,156212.296875
2,11,19,54,42,900,2,200521,49288.375,156344.515625
2,11,19,55,28,900,2,200521,48881.875,156223.9375
2,11,19,56,13,900,2,200521,48102.75,156256.859375
2,11,19,56,56,900,2,200521,48071.625,156258.546875
2,11,19,57,42,900,2,200521,47618.25,156067.75
2,11,19,58,27,900,2,200521,46688.875,155517.34375
2,11,19,59,12,900,2,200521,46447.75,155375.0
2,11,20,0,1,900,2,200521,46132.0,155187.765625
2,11,20,0,43,900,2,200521,45805.0,154994.203125
2,11,20,1,27,900,2,200521,45125.125,154591.890625
2,11,20,2,14,900,2,200521,45004.875,154520.53125
2,11,20,3,1,900,2,200521,44574.5,154265.875
2,11,20,3,49,900,2,200521,44337.5,154308.8125
2,11,20,4,34,900,2,200521,43991.25,154893.84375
2,11,20,5,18,900,2,200521,43950.375,154962.859375
2,11,20,6,5,900,2,200005,43678.375,155422.40625
2,11,20,6,51,900,2,200005,43678.375,155422.40625
2,11,20,7,39,900,2,200005,43474.875,155766.78125
2,11,20,8,23,900,2,200005,43283.125,155967.53125
2,11,20,9,9,900,2,200005,42883.75,156331.078125
2,11,20,9,54,900,2,200005,42676.75,156519.375
2,11,20,10,40,900,2,200005,42025.75,157111.515625
2,11,20,11,24,900,2,200005,41552.125,157542.21875
2,11,20,12,8,900,2,200005,41138.0,157918.859375
2,11,20,12,50,900,2,200005,40585.75,158222.703125
2,11,20,13,33,900,2,200005,40356.75,157971.109375
2,11,20,14,13,900,2,200005,40130.5,157964.265625
2,11,20,14,53,900,2,200005,39982.375,158098.890625
2,11,20,15,34,900,2,200005,39545.125,158813.5
2,11,20,16,15,900,2,200005,39567.875,159713.109375
2,11,20,16,56,900,2,200005,39583.5,160333.015625
2,11,20,17,38,900,2,200005,39596.5,160853.015625
2,11,20,18,19,900,2,200005,39599.625,160972.984375
2,11,20,18,57,900,2,200005,39528.25,160982.796875
2,11,20,19,36,900,2,200005,39328.375,160987.109375
2,11,20,20,16,900,2,200005,39294.5,161657.625
2,11,20,20,55,900,2,200005,39304.0,162037.59375
2,11,20,21,33,900,2,200005,39332.625,162656.890625
2,11,20,22,13,900,2,200005,39350.375,163246.484375
2,11,20,22,51,900,2,200005,39011.875,163498.0
2,11,20,23,29,900,2,200005,39011.875,163498.0
2,11,20,24,10,900,2,200005,39011.875,163498.0
2,11,20,24,49,900,2,200005,38431.875,163510.59375
2,11,20,25,29,900,2,200005,37277.375,163794.390625
2,11,20,26,9,900,2,200005,37292.875,164313.984375
2,11,20,26,47,900,2,200005,37334.875,165753.53125
2,11,20,27,25,900,2,200005,37354.625,166433.1875
2,11,20,28,3,900,2,200005,37378.5,167272.9375
2,11,20,28,43,900,2,200005,37070.625,167475.359375
2,11,20,29,21,900,2,200005,37055.5,167475.65625
2,11,20,30,0,900,2,200005,37055.5,167475.65625
2,11,20,30,39,900,2,200005,37055.5,167475.65625
2,11,20,31,20,900,2,200005,37055.5,167475.65625
2,11,20,31,58,900,2,200005,37055.5,167475.65625
2,11,20,32,39,900,2,200005,37055.5,167475.65625
2,11,20,33,18,900,2,201011,37048.75,167255.796875
2,11,20,33,57,900,2,201011,37048.125,167235.734375
2,11,20,34,35,900,2,201011,37048.125,167235.734375
2,11,20,35,13,900,2,201011,37048.125,167235.734375
2,11,20,35,55,900,2,201011,37048.125,167235.734375
2,11,20,36,32,900,2,201011,37048.125,167235.734375
2,11,20,37,10,900,2,201011,37048.125,167235.734375
2,11,20,37,47,900,2,201011,37045.375,167135.828125
2,11,20,38,25,900,2,201011,37024.5,166436.125
2,11,20,39,3,900,2,201011,37317.625,165160.28125
2,11,20,39,39,900,2,201011,37296.75,164440.5
2,11,20,40,18,900,2,201011,37685.375,163527.25
2,11,20,41,3,900,2,201011,38185.375,163516.21875
2,11,20,41,36,900,2,201011,39265.0,163492.25
2,11,20,42,14,900,2,201011,39279.375,161068.71875
2,11,20,42,51,900,2,201011,39266.125,160508.59375
2,11,20,43,28,900,2,201011,39266.125,160508.59375
2,11,20,44,7,900,2,201011,39251.125,159928.796875
2,11,20,44,44,900,2,201011,39257.375,160164.71875
2,11,20,45,22,900,2,201011,39517.375,158483.875
2,11,20,45,59,900,2,201011,40050.0,158037.734375
2,11,20,46,37,900,2,201011,40472.0,158097.625
2,11,20,47,16,900,2,201011,40850.375,158180.640625
2,11,20,47,52,900,2,201011,41279.25,157790.5625
2,11,20,48,30,900,2,201011,41412.625,157669.375
2,11,20,49,6,900,2,201011,42063.5,157077.21875
2,11,20,49,42,900,2,201011,42285.25,156875.109375
2,11,20,50,53,900,2,201011,43114.0,156121.53125
2,11,20,51,29,900,2,201011,43350.5,155906.390625
2,11,20,52,6,900,2,201011,43450.0,155808.84375
2,11,20,52,42,900,2,201011,43633.25,155498.8125
2,11,20,53,19,900,2,201011,43643.25,155481.46875
2,11,20,53,55,900,2,201011,43653.5,155464.484375
2,11,20,54,34,900,2,201011,43877.5,155085.78125
2,11,20,55,11,900,2,201011,44044.75,154803.40625
2,11,20,55,48,900,2,201011,44044.75,154803.40625
2,11,20,56,28,900,2,201011,44044.75,154803.40625
2,11,20,57,1,900,2,201011,44044.75,154803.40625
2,11,20,57,36,900,2,201011,44044.75,154803.40625
2,11,20,58,13,900,2,201524,44045.625,154801.5625
2,11,20,58,51,900,2,201524,44045.625,154801.5625
2,11,20,59,27,900,2,201524,44045.625,154801.5625
2,11,21,0,4,900,2,201524,44045.625,154801.5625
2,11,21,0,42,900,2,201524,44259.125,154441.3125
2,11,21,1,20,900,2,201524,44371.25,154251.96875
2,11,21,1,58,900,2,201524,44411.75,154182.953125
2,11,21,2,35,900,2,201524,44564.625,153924.953125
2,11,21,3,13,900,2,201524,45126.375,154237.234375
2,11,21,3,51,900,2,201524,45677.25,154562.890625
2,11,21,4,27,900,2,201524,45596.75,154826.78125
2,11,21,5,4,900,2,201524,46138.25,155191.65625
2,11,21,5,42,900,2,201524,46784.625,155574.234375
2,11,21,6,20,900,2,201524,47249.125,155849.4375
2,11,21,6,57,900,2,201524,47914.125,156265.96875
2,11,21,7,33,900,2,201524,47954.125,156264.109375
2,11,21,8,11,900,2,201524,48089.875,156257.46875
2,11,21,8,50,900,2,201524,48243.0,156249.40625
2,11,21,9,28,900,2,201524,48701.625,156214.640625
2,11,21,10,5,900,2,201524,49025.0,156201.46875
2,11,21,10,43,900,2,201524,49401.5,156213.921875
2,11,21,11,18,900,2,201524,50301.125,156196.25
2,11,21,11,55,900,2,201524,50941.0,156181.78125
2,11,21,12,32,900,2,201524,51581.0,156171.328125
2,11,21,13,9,900,2,201524,52281.125,156167.4375
2,11,21,13,45,900,2,201524,52688.125,156163.671875
2,11,21,14,20,900,2,201524,52868.125,156160.234375
2,11,21,14,56,900,2,201524,54067.875,156135.5625
2,11,21,15,31,900,2,201524,54087.75,156135.546875
2,11,21,16,9,900,2,201524,54867.5,156118.546875
2,11,21,16,47,900,2,201524,55427.125,156097.734375
2,11,21,17,22,900,2,201524,55547.0,156092.171875
2,11,21,17,58,900,2,201524,55817.375,156342.796875
2,11,21,18,36,900,2,201524,55869.125,157721.609375
2,11,21,19,11,900,2,201524,56032.25,158073.875
2,11,21,19,47,900,2,201524,56905.0,157974.578125
2,11,21,20,24,900,2,201524,57028.125,157174.375
2,11,21,21,0,900,2,201524,57482.875,156239.125
2,11,21,21,37,900,2,201524,57638.875,155722.5
2,11,21,22,13,900,2,201524,57608.125,155748.625
2,11,21,22,50,900,2,201524,57608.125,155748.625
2,11,21,23,27,900,2,201524,57608.125,155748.625
2,11,21,24,3,900,2,201524,57608.125,155748.625
2,11,21,24,42,900,2,201524,57608.125,155748.625
2,11,21,25,20,900,2,201524,57608.125,155748.625
2,11,21,25,58,900,2,201524,57608.125,155748.625
2,11,21,26,35,900,2,201524,57608.125,155748.625
2,11,21,27,12,900,2,201524,57608.125,155748.625
2,11,21,27,50,900,2,201524,57608.125,155748.625
2,11,21,28,29,900,2,201524,57608.125,155748.625
2,11,21,29,8,900,2,201524,57608.125,155748.625
2,11,21,29,47,900,2,201524,57608.125,155748.625
2,11,21,30,24,900,2,201524,57608.125,155748.625
2,11,21,31,2,900,2,201524,57608.125,155748.625
2,11,21,31,40,900,2,201524,57608.125,155748.625
2,11,21,32,18,900,2,201524,57608.125,155748.625
2,11,21,32,56,900,2,201524,57608.125,155748.625
2,11,21,33,34,900,2,201524,57608.125,155748.625
2,11,21,34,11,900,2,201524,57608.125,155748.625
2,11,21,34,48,900,2,201524,57608.125,155748.625
2,11,21,35,26,900,2,201524,57608.125,155748.625
2,11,21,36,3,900,2,201524,57608.125,155748.625
2,11,21,36,41,900,2,201524,57608.125,155748.625
2,11,21,37,18,900,2,201524,57608.125,155748.625
2,11,21,37,55,900,2,201524,57608.125,155748.625
2,11,21,38,32,900,2,201524,57608.125,155748.625
2,11,21,39,9,900,2,200521,57607.25,155747.546875
2,11,21,39,46,900,2,200521,57607.25,155747.546875
2,11,21,40,24,900,2,200521,57607.25,155747.546875
2,11,21,41,1,900,2,200521,57607.25,155747.546875
2,11,21,41,38,900,2,200521,57607.25,155747.546875
2,11,21,42,14,900,2,200521,57607.25,155747.546875
2,11,21,42,50,900,2,200521,57535.625,156031.265625
2,11,21,43,25,900,2,200521,57043.0,157143.4375
2,11,21,44,1,900,2,200521,56873.0,158006.1875
2,11,21,44,36,900,2,200521,55900.125,157950.875
2,11,21,45,12,900,2,200521,55828.875,156637.0
2,11,21,45,51,900,2,200521,55810.375,156157.234375
2,11,21,46,28,900,2,200521,55321.625,156102.28125
2,11,21,47,4,900,2,200521,54182.0,156134.484375
2,11,21,47,41,900,2,200521,53862.125,156138.375
2,11,21,48,16,900,2,200521,53062.375,156154.703125
2,11,21,48,52,900,2,200521,52642.5,156164.171875
2,11,21,49,27,900,2,200521,52465.375,156166.46875
2,11,21,50,39,900,2,200521,50942.5,156181.75
2,11,21,50,39,900,2,200521,50942.5,156181.75
2,11,21,51,14,900,2,200521,50722.625,156186.6875
2,11,21,51,51,900,2,200521,49702.875,156209.9375
2,11,21,52,27,900,2,200521,49351.75,156244.421875
2,11,21,53,4,900,2,200521,49347.375,156364.171875
2,11,21,53,40,900,2,200521,49041.625,156213.5625
2,11,21,54,15,900,2,200521,48025.625,156260.890625
2,11,21,54,51,900,2,200521,48091.625,156257.4375
2,11,21,55,26,900,2,200521,48091.625,156257.4375
2,11,21,56,2,900,2,200521,47729.125,156190.375
2,11,21,56,37,900,2,200521,46937.375,155664.65625
2,11,21,57,12,900,2,200521,46283.25,155277.5
2,11,21,57,48,900,2,200521,46149.25,155198.015625
2,11,21,58,24,900,2,200521,45314.875,154703.484375
2,11,21,58,59,900,2,200521,45142.375,154602.125
2,11,21,59,34,900,2,200521,45142.375,154602.125
2,11,22,0,9,900,2,200521,44729.5,154357.34375
2,11,22,0,46,900,2,200521,44368.125,154257.140625
2,11,22,1,21,900,2,200521,44327.25,154325.796875
2,11,22,1,57,900,2,200521,44031.75,154824.828125
2,11,22,2,32,900,2,200521,44001.25,154876.5
2,11,22,3,6,900,2,200005,43800.625,155215.703125
2,11,22,3,43,900,2,200005,43637.75,155491.0625
2,11,22,4,17,900,2,200005,43535.75,155663.421875
2,11,22,4,53,900,2,200005,43046.625,156183.046875
2,11,22,5,29,900,2,200005,42780.25,156425.046875
2,11,22,6,3,900,2,200005,42646.875,156546.234375
2,11,22,6,38,900,2,200005,41966.625,157165.21875
2,11,22,7,14,900,2,200005,41774.125,157340.46875
2,11,22,7,52,900,2,200005,41167.5,157892.0
2,11,22,8,24,900,2,200005,40545.125,158178.265625
2,11,22,9,0,900,2,200005,40160.0,157937.421875
2,11,22,9,36,900,2,200005,39656.5,158394.65625
2,11,22,10,10,900,2,200005,39541.625,158673.46875
2,11,22,10,45,900,2,200005,39565.375,159613.1875
2,11,22,11,22,900,2,200005,39582.125,160273.21875
2,11,22,11,59,900,2,200005,39593.625,160733.046875
2,11,22,12,34,900,2,200005,39508.375,160983.1875
2,11,22,13,10,900,2,200005,39280.0,161097.890625
2,11,22,13,46,900,2,200005,39300.625,161877.5
2,11,22,14,21,900,2,200005,39335.5,162756.796875
2,11,22,14,56,900,2,200005,39351.75,163286.59375
2,11,22,15,34,900,2,200005,39011.875,163498.0
2,11,22,16,9,900,2,200005,38311.75,163513.703125
2,11,22,16,44,900,2,200005,37275.75,163734.234375
2,11,22,17,18,900,2,200005,37310.25,164913.796875
2,11,22,17,52,900,2,200005,37334.25,165733.46875
2,11,22,18,29,900,2,200005,37365.5,166793.078125
2,11,22,19,4,900,2,200005,37055.5,167475.65625
2,11,22,19,39,900,2,200005,37055.5,167475.65625
2,11,22,20,13,900,2,200005,37055.5,167475.65625
2,11,22,20,49,900,2,200005,37055.5,167475.65625
2,11,22,21,26,900,2,200005,37055.5,167475.65625
2,11,22,22,0,900,2,200005,37055.5,167475.65625
2,11,22,22,37,900,2,200005,37055.5,167475.65625
2,11,22,23,11,900,2,200005,37055.5,167475.65625
2,11,22,23,46,900,2,200005,37055.5,167475.65625
2,11,22,24,21,900,2,200005,37055.5,167475.65625
2,11,22,24,57,900,2,200005,37055.5,167475.65625
2,11,22,25,32,900,2,200005,37055.5,167475.65625
2,11,22,26,8,900,2,200005,37055.5,167475.65625
2,11,22,26,42,900,2,200005,37055.5,167475.65625
2,11,22,27,16,900,2,200005,37055.5,167475.65625
2,11,22,27,52,900,2,200005,37055.5,167475.65625
2,11,22,28,26,900,2,200005,37055.5,167475.65625
2,11,22,29,1,900,2,200005,37055.5,167475.65625
2,11,22,29,37,900,2,200005,37055.5,167475.65625
2,11,22,30,12,900,2,200005,37055.5,167475.65625
2,11,22,30,47,900,2,200005,37055.5,167475.65625
2,11,22,31,21,900,2,200005,37055.5,167475.65625
2,11,22,31,56,900,2,200005,37055.5,167475.65625
2,11,22,32,32,900,2,200005,37055.5,167475.65625
2,11,22,33,7,900,2,201011,37055.25,167474.5625
2,11,22,33,41,900,2,201011,37055.25,167474.5625
2,11,22,34,16,900,2,201011,37055.25,167474.5625
2,11,22,34,50,900,2,201011,37055.25,167474.5625
2,11,22,35,24,900,2,201011,37055.25,167474.5625
2,11,22,35,58,900,2,201011,37054.625,167455.609375
2,11,22,36,31,900,2,201011,37022.75,166376.3125
2,11,22,37,6,900,2,201011,37233.625,166188.25
2,11,22,37,41,900,2,201011,37326.375,165460.375
2,11,22,38,16,900,2,201011,37292.375,164300.859375
2,11,22,38,49,900,2,201011,37270.125,163540.984375
2,11,22,39,24,900,2,201011,38805.25,163502.453125
2,11,22,39,58,900,2,201011,39356.25,163443.015625
2,11,22,40,31,900,2,201011,39331.625,162623.34375
2,11,22,41,4,900,2,201011,39290.875,161508.484375
2,11,22,41,40,900,2,201011,39280.875,161128.515625
2,11,22,42,13,900,2,201011,39275.625,160888.5625
2,11,22,42,48,900,2,201011,39267.875,160584.796875
2,11,22,43,21,900,2,201011,39260.875,160304.75
2,11,22,43,54,900,2,201011,39248.25,159804.796875
2,11,22,44,27,900,2,201011,39226.0,158905.1875
2,11,22,44,59,900,2,201011,39218.75,158625.140625
2,11,22,45,33,900,2,201011,39401.5,158486.890625
2,11,22,46,6,900,2,201011,39638.0,158411.078125
2,11,22,46,39,900,2,201011,40272.875,157878.640625
2,11,22,47,13,900,2,201011,40676.5,158322.703125
2,11,22,47,46,900,2,201011,41267.375,157801.015625
2,11,22,48,21,900,2,201011,41548.5,157545.578125
2,11,22,48,53,900,2,201011,41844.375,157276.34375
2,11,22,49,24,900,2,201011,42169.875,156980.265625
2,11,22,49,55,900,2,201011,42244.125,156912.78125
2,11,22,50,26,900,2,201011,42673.125,156522.734375
2,11,22,50,56,900,2,201011,43057.75,156172.609375
2,11,22,51,28,900,2,201011,43383.0,155876.5625
2,11,22,51,59,900,2,201011,43533.375,155667.484375
2,11,22,52,30,900,2,201011,43696.25,155392.140625
2,11,22,53,1,900,2,201011,43788.0,155237.109375
2,11,22,53,32,900,2,201011,43930.5,154996.078125
2,11,22,54,3,900,2,201011,44044.75,154803.40625
2,11,22,54,35,900,2,201011,44044.75,154803.40625
2,11,22,55,5,900,2,201011,44044.75,154803.40625
2,11,22,55,42,900,2,201011,44044.75,154803.40625
2,11,22,56,6,900,2,201011,44044.75,154803.40625
2,11,22,56,37,900,2,201011,44044.75,154803.40625
2,11,22,57,7,900,2,201011,44044.75,154803.40625
2,11,22,57,37,900,2,201011,44044.75,154803.40625
2,11,22,58,6,900,2,201524,44045.625,154801.5625
2,11,22,58,37,900,2,201524,44045.625,154801.5625
2,11,22,59,7,900,2,201524,44045.625,154801.5625
2,11,22,59,38,900,2,201524,44045.625,154801.5625
2,11,23,0,6,900,2,201524,44045.625,154801.5625
2,11,23,0,36,900,2,201524,44085.75,154733.65625
2,11,23,1,7,900,2,201524,44116.625,154681.96875
2,11,23,1,36,900,2,201524,44248.875,154458.296875
2,11,23,2,6,900,2,201524,44289.5,154389.640625
2,11,23,2,36,900,2,201524,44422.125,154165.96875
2,11,23,3,5,900,2,201524,44696.25,153982.21875
2,11,23,3,36,900,2,201524,44868.25,154084.296875
2,11,23,4,6,900,2,201524,45006.125,154165.515625
2,11,23,4,36,900,2,201524,45126.375,154237.234375
2,11,23,5,5,900,2,201524,45574.375,154501.046875
2,11,23,5,35,900,2,201524,45596.75,154826.78125
2,11,23,6,4,900,2,201524,45742.375,154957.46875
2,11,23,6,33,900,2,201524,46327.75,155303.640625
2,11,23,7,3,900,2,201524,47231.875,155839.1875
2,11,23,7,34,900,2,201524,47421.625,155951.15625
2,11,23,8,3,900,2,201524,47854.25,156268.59375
2,11,23,8,33,900,2,201524,48014.25,156261.484375
2,11,23,9,4,900,2,201524,48014.25,156261.484375
2,11,23,9,33,900,2,201524,48174.0,156253.28125
2,11,23,10,1,900,2,201524,48542.5,156239.96875
2,11,23,10,30,900,2,201524,48662.625,156236.546875
2,11,23,10,58,900,2,201524,48702.625,156000.09375
2,11,23,11,28,900,2,201524,49061.5,156213.53125
2,11,23,11,58,900,2,201524,49401.5,156213.921875
2,11,23,12,27,900,2,201524,49861.5,156206.15625
2,11,23,12,55,900,2,201524,50741.0,156186.34375
2,11,23,12,57,900,2,201524,50761.0,156185.953125
2,11,23,13,24,900,2,201524,51181.25,156176.078125
2,11,23,13,58,900,2,201524,52301.125,156167.421875
2,11,23,14,23,900,2,201524,52301.125,156167.421875
2,11,23,14,54,900,2,201524,52465.125,156166.46875
2,11,23,15,22,900,2,201524,52668.125,156163.6875
2,11,23,15,51,900,2,201524,53227.875,156150.09375
2,11,23,16,22,900,2,201524,54027.625,156136.328125
2,11,23,17,49,900,2,201524,55067.25,156112.203125
2,11,23,18,20,900,2,201524,55387.25,156099.578125
2,11,23,18,50,900,2,201524,55387.25,156099.578125
2,11,23,19,48,900,2,201524,55809.25,156122.96875
2,11,23,20,17,900,2,201524,55841.5,156962.203125
2,11,23,20,46,900,2,201524,55949.25,158019.625
2,11,23,21,15,900,2,201524,56711.375,158063.96875
2,11,23,21,44,900,2,201524,57003.375,157644.734375
2,11,23,22,13,900,2,201524,57185.25,156850.359375
2,11,23,22,41,900,2,201524,57604.875,155735.1875
2,11,23,23,11,900,2,201524,57608.125,155748.625
2,11,23,23,39,900,2,201524,57608.125,155748.625
2,11,23,24,8,900,2,201524,57608.125,155748.625
2,11,23,24,37,900,2,201524,57608.125,155748.625
2,11,23,25,5,900,2,201524,57608.125,155748.625
2,11,23,25,34,900,2,201524,57608.125,155748.625
2,11,23,26,9,900,2,201524,57608.125,155748.625
2,11,23,26,30,900,2,201524,57608.125,155748.625
2,11,23,27,0,900,2,201524,57608.125,155748.625
2,11,23,27,30,900,2,201524,57608.125,155748.625
2,11,23,28,1,900,2,201524,57608.125,155748.625
2,11,23,28,31,900,2,201524,57608.125,155748.625
2,11,23,29,1,900,2,201524,57608.125,155748.625
2,11,23,29,30,900,2,201524,57608.125,155748.625
2,11,23,30,0,900,2,201524,57608.125,155748.625
2,11,23,30,29,900,2,201524,57608.125,155748.625
2,11,23,31,0,900,2,201524,57608.125,155748.625
2,11,23,31,29,900,2,201524,57608.125,155748.625
2,11,23,32,0,900,2,201524,57608.125,155748.625
2,11,23,32,31,900,2,201524,57608.125,155748.625
2,11,23,33,1,900,2,201524,57608.125,155748.625
2,11,23,33,31,900,2,201524,57608.125,155748.625
2,11,23,34,0,900,2,201524,57608.125,155748.625
2,11,23,34,29,900,2,201524,57608.125,155748.625
2,11,23,35,0,900,2,201524,57608.125,155748.625
2,11,23,35,30,900,2,201524,57608.125,155748.625
2,11,23,35,57,900,2,201524,57608.125,155748.625
2,11,23,36,26,900,2,201524,57608.125,155748.625
2,11,23,36,53,900,2,201524,57608.125,155748.625
2,11,23,37,22,900,2,201524,57608.125,155748.625
2,11,23,37,49,900,2,201524,57608.125,155748.625
2,11,23,38,17,900,2,201524,57608.125,155748.625
2,11,23,38,43,900,2,201524,57608.125,155748.625
2,11,23,39,11,900,2,200521,57607.25,155747.546875
2,11,23,39,38,900,2,200521,57607.25,155747.546875
2,11,23,40,4,900,2,200521,57607.25,155747.546875
2,11,23,40,34,900,2,200521,57607.25,155747.546875
2,11,23,41,1,900,2,200521,57607.25,155747.546875
2,11,23,41,28,900,2,200521,57640.75,155728.671875
